dataset,statistic_type,statistic_config,build_window_size_sec,bytesPerSecond,query_name,time,tuplesPerSecond,tuplesPerSecond_listener,latency_listener,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
ClusterMonitoring,Reservoir,500,30,150956827.65497237,ClusterMonitoring_ReservoirBuild_500_30sec,10.120522541,1842697.0469607098,1815864.705882353,3.823369938229238e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,148226575.0508113,ClusterMonitoring_ReservoirBuild_500_30sec,10.306937042,1809369.4493336366,1803333.3333333333,3.9888949897048734e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,151025720.62866178,ClusterMonitoring_ReservoirBuild_500_30sec,10.115905891,1843538.0084537799,1819575.7843137255,3.9035140700068633e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,253733917.26858523,ClusterMonitoring_ReservoirBuild_500_30sec,6.021118475,3097274.5474834726,3097633.3333333335,4.4953946465339746e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,255183855.61189118,ClusterMonitoring_ReservoirBuild_500_30sec,5.986906865,3114973.6283729547,3101800.0,4.592120796156486e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,228290239.46151483,ClusterMonitoring_ReservoirBuild_500_30sec,6.692191399,2786689.1258947984,2738825.0,4.7456005490734383e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,185684654.81154856,ClusterMonitoring_ReservoirBuild_500_30sec,8.227723387,2266612.0532766036,2215426.3414634145,6.804371997254633e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,188786853.93355745,ClusterMonitoring_ReservoirBuild_500_30sec,8.092523103,2304479.920865047,2294475.0,8.005703500343171e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,30,179057991.75832793,ClusterMonitoring_ReservoirBuild_500_30sec,8.532218875,2185721.8237383766,2134453.023255814,7.39809196980096e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,147235033.83638525,ClusterMonitoring_ReservoirBuild_1000_30sec,10.376348191,1797265.922145461,1792057.6923076923,3.572210020590254e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,146986239.388148,ClusterMonitoring_ReservoirBuild_1000_30sec,10.393911589,1794228.942618342,1765084.1346153845,4.015435827041867e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,146793924.04081306,ClusterMonitoring_ReservoirBuild_1000_30sec,10.407528697,1791881.3911486638,1767497.8846153845,4.0289018531228555e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,250001074.86119235,ClusterMonitoring_ReservoirBuild_1000_30sec,6.111021634,3051708.5549561647,3004121.1666666665,6.160590253946466e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,267919429.5087731,ClusterMonitoring_ReservoirBuild_1000_30sec,5.702318715,3270433.9992332403,3204443.103448276,4.524550446122169e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,252118358.86991912,ClusterMonitoring_ReservoirBuild_1000_30sec,6.059701419,3077553.778726866,3023433.3333333335,4.631173644474949e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,189058657.9249127,ClusterMonitoring_ReservoirBuild_1000_30sec,8.080888724,2307797.772862885,2271247.56097561,8.856691832532602e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,182280310.6975568,ClusterMonitoring_ReservoirBuild_1000_30sec,8.381387826,2225055.967717965,2213829.2682926827,7.480446122168841e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,30,170744571.89164314,ClusterMonitoring_ReservoirBuild_1000_30sec,8.947645949,2084241.7219340515,2061372.6136363635,7.671921757035004e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,157234375.00487575,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,9.716462936,1919325.6973074302,1893910.2040816327,3.550617707618394e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,159125824.06863385,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,9.600968202,1942414.203196212,1916075.0,3.537618393960192e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,158552567.82235837,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,9.635681074,1935416.5893183025,1929333.3333333333,3.829004804392588e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,243811999.34739488,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,6.26614761,2976159.8610027,2948548.3870967743,5.444941660947152e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,232126165.41797712,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,6.581601752,2833513.4368063174,2824468.75,4.3983459162663007e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,235226110.01811072,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,6.494865629,2871353.7839383064,2814091.9696969697,4.755916266300618e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,181911691.6236823,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,8.398371558,2220556.315138921,2206500.0,9.388579272477694e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,187245100.31930062,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,8.159155964,2285660.071002903,2262675.0,7.42885380919698e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,188630089.12946865,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,8.099248556,2302566.3271174217,2261870.2439024393,6.947378174330817e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,156241316.3164636,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,9.778220083,1907203.6466455138,1883483.775510204,3.595881949210707e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,155875555.19379175,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,9.801164622,1902738.8804530173,1900448.9795918367,3.7553191489361704e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,156442844.94760814,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,9.765623845,1909663.6626597405,1900448.9795918367,3.735168153740563e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,285326941.7227774,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,5.354425936,3482923.701421425,3411181.111111111,4.635881949210707e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,259090690.7319843,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,5.896630144,3162663.511968099,3103968.3333333335,4.571324639670556e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,288159921.86664814,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,5.301785089,3517505.2717041583,3498461.5384615385,4.915991763898422e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,174154439.56570107,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,8.772454959,2125865.2323848316,2110618.8636363638,7.273349347975293e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,183559041.88339934,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,8.323000389,2240665.1602044036,2232439.024390244,7.448654770075498e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,176400596.52111804,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,8.660752895,2153283.580087641,2136023.2558139535,7.185470144131778e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,153328593.76612106,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,9.963973056,1871648.678211761,1844572.9,6.176561427590941e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,153525443.8089389,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,9.951197268,1874051.5837194435,1856041.0,3.5692793411118735e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,153409592.34075618,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,9.958712188,1872637.4101333753,1863600.0,3.552608098833219e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,230578112.6721007,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,6.625789236,2814616.694819358,2769787.878787879,4.3371859986273164e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,269367490.63804954,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,5.671664288,3288110.16538079,3273571.4285714286,4.587542896362389e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,271266286.92080075,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,5.631964054,3311288.357168197,3211845.714285714,4.775051475634867e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,175688992.9145767,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,8.695832059,2144597.190179015,2130023.2558139535,6.995929993136583e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,185833228.32292435,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,8.221145329,2268425.657701933,2261902.43902439,7.840404941660947e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,186247122.73781455,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,8.202875591,2273477.9764868435,2250955.975609756,7.512141386410433e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,156365991.57704666,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,9.770423617,1908725.53033951,1880895.7142857143,3.5987302676733014e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,154871072.05060625,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,9.864734303,1890477.3739652133,1862422.0,3.4699794097460534e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,154552216.95951363,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,9.885086135,1886585.179462374,1883448.9795918367,3.569327385037749e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,238060730.62150145,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,6.417530405,2905955.3789523495,2864343.75,4.2980988332189434e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,248338726.54687762,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,6.151928047,3031416.6319117225,3006300.0,5.031667810569663e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,250446531.5587583,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,6.100152266,3057146.147636833,3038400.0,5.258510638297873e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,192734133.43543267,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,7.926784684,2352663.500201111,2291309.375,7.12681537405628e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,184128326.11210355,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,8.297267505,2247614.2885307637,2214151.785714286,6.904275909402882e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",30,170599030.8223043,ClusterMonitoring_CountMinBuild_1_100_uint64_30sec,8.955279345,2082465.1338667986,2043769.888888889,6.856712422786549e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,135295335.62449995,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,11.292052087,1651520.632062065,1642463.8392857143,3.5464035689773504e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,137298156.15023038,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,11.12733062,1675968.625078923,1676909.0909090908,3.638531228551819e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,137587073.39626715,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,11.103964488,1679495.374841476,1681509.0909090908,3.678833218943034e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,244378677.64802295,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,6.251617333,2983077.17933381,2932085.0,4.589251887439946e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,230658739.62156627,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,6.623473186,2815600.89039364,2760230.303030303,4.6011942347288954e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,262794113.14804733,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,5.813531965,3207870.3810825264,3237000.0,4.726451612903226e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,175216159.7922645,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,8.719298373,2138825.4194567176,2134441.8604651163,7.120803019903913e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,170666970.62363863,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,8.951714391,2083294.4601929716,2075886.3636363635,7.591379547014414e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",30,185974986.6927069,ClusterMonitoring_CountMinBuild_5_100_uint64_30sec,8.214878808,2270156.0711813243,2254146.3414634145,7.320377487989019e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",30,117051041.79960224,ClusterMonitoring_CountMinBuild_10_100_uint64_30sec,13.052100635,1428816.5193878005,1414952.1538461538,3.622127659574468e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",30,114822630.44983247,ClusterMonitoring_CountMinBuild_10_100_uint64_30sec,13.305408272,1401614.7884199251,1397449.0151515151,4.790350034317089e-05,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
